hand,0.0,0.0
rout,0.0,0.0
unhappi,0.0,0.0
blue,0.0,0.0
drink,0.0,0.0
f,0.0,0.0
cover,0.0,0.0
useless,0.0,0.0
step,0.0,0.0
flown,0.0,0.0
cabin,0.0,0.0
bs,0.0,0.0
everyth,0.0,0.0
futur,0.0,0.0
overhead,0.0,0.0
liter,0.0,0.0
must,0.0,0.0
high,0.0,0.0
expir,0.0,0.0
worth,0.0,0.0
offic,0.0,0.0
c,0.0,0.0
americanairlin,0.0,0.0
notic,0.0,0.0
access,0.0,0.0
track,0.0,0.0
feb,0.0,0.0
luck,0.0,0.0
date,0.0,0.0
secur,0.0,0.0
myself,0.0,0.0
media,0.0,0.0
lol,0.0,0.0
badservic,0.0,0.0
bna,0.0,0.0
itinerari,0.0,0.0
entertain,0.0,0.0
babi,0.0,0.0
pathet,0.0,0.0
suitcas,0.0,0.0
nightmar,0.0,0.0
anymor,0.0,0.0
small,0.0,0.0
readi,0.0,0.0
assign,0.0,0.0
lt,0.0,0.0
fun,0.0,0.0
tix,0.0,0.0
r,0.0,0.0
worri,0.0,0.0
huge,0.0,0.0
airplan,0.0,0.0
imposs,0.0,0.0
inflight,0.0,0.0
mistak,0.0,0.0
set,0.0,0.0
rerout,0.0,0.0
mobil,0.0,0.0
atl,0.0,0.0
surpris,0.0,0.0
program,0.0,0.0
plz,0.0,0.0
exist,0.0,0.0
feedback,0.0,0.0
mileag,0.0,0.0
folk,0.0,0.0
mom,0.0,0.0
honor,0.0,0.0
play,0.0,0.0
regard,0.0,0.0
world,0.0,0.0
web,0.0,0.0
wish,0.0,0.0
item,0.0,0.0
funer,0.0,0.0
area,0.0,0.0
daughter,0.0,0.0
rate,0.0,0.0
rdu,0.0,0.0
order,0.0,0.0
anywher,0.0,0.0
easi,0.0,0.0
listen,0.0,0.0
short,0.0,0.0
okay,0.0,0.0
id,0.0,0.0
safeti,0.0,0.0
stuff,0.0,0.0
mine,0.0,0.0
repres,0.0,0.0
awesom,0.0,0.0
anyway,0.0,0.0
improv,0.0,0.0
cross,0.0,0.0
catch,0.0,0.0
sort,0.0,0.0
bit,0.0,0.0
oscar,0.0,0.0
ice,0.0,0.0
unprofession,0.0,0.0
fl,0.0,0.0
badcustomerservic,0.0,0.0
round,0.0,0.0
flightd,0.0,0.0
n,0.0,0.0
goe,0.0,0.0
sell,0.0,0.0
despit,0.0,0.0
third,0.0,0.0
power,0.0,0.0
enter,0.0,0.0
conf,0.0,0.0
earn,0.0,0.0
hello,0.0,0.0
friendli,0.0,0.0
cours,0.0,0.0
friday,0.0,0.0
requir,0.0,0.0
forgot,0.0,0.0
amaz,0.0,0.0
forward,0.0,0.0
premier,0.0,0.0
code,0.0,0.0
super,0.0,0.0
addit,0.0,0.0
captain,0.0,0.0
wed,0.0,0.0
receipt,0.0,0.0
reward,0.0,0.0
sound,0.0,0.0
weekend,0.0,0.0
stress,0.0,0.0
confus,0.0,0.0
orlando,0.0,0.0
cold,0.0,0.0
offici,0.0,0.0
courtesi,0.0,0.0
phoenix,0.0,0.0
frequent,0.0,0.0
afternoon,0.0,0.0
man,0.0,0.0
deic,0.0,0.0
realiz,0.0,0.0
rule,0.0,0.0
incred,0.0,0.0
fair,0.0,0.0
birthday,0.0,0.0
cc,0.0,0.0
jetway,0.0,0.0
crappi,0.0,0.0
tmrw,0.0,0.0
funni,0.0,0.0
l,0.0,0.0
nashvil,0.0,0.0
yell,0.0,0.0
nothappi,0.0,0.0
replac,0.0,0.0
true,0.0,0.0
ladi,0.0,0.0
save,0.0,0.0
gener,0.0,0.0
quick,0.0,0.0
clear,0.0,0.0
write,0.0,0.0
appear,0.0,0.0
complain,0.0,0.0
coach,0.0,0.0
video,0.0,0.0
safe,0.0,0.0
queue,0.0,0.0
ride,0.0,0.0
mind,0.0,0.0
insult,0.0,0.0
nonstop,0.0,0.0
redeem,0.0,0.0
includ,0.0,0.0
begin,0.0,0.0
yo,0.0,0.0
son,0.0,0.0
y,0.0,0.0
fyi,0.0,0.0
enjoy,0.0,0.0
crap,0.0,0.0
disgrac,0.0,0.0
sister,0.0,0.0
trust,0.0,0.0
austin,0.0,0.0
loung,0.0,0.0
cheap,0.0,0.0
rental,0.0,0.0
corpor,0.0,0.0
child,0.0,0.0
impress,0.0,0.0
appli,0.0,0.0
companion,0.0,0.0
saturday,0.0,0.0
sky,0.0,0.0
chairman,0.0,0.0
match,0.0,0.0
idiot,0.0,0.0
mad,0.0,0.0
drunk,0.0,0.0
hit,0.0,0.0
gear,0.0,0.0
e,0.0,0.0
social,0.0,0.0
emerg,0.0,0.0
luv,0.0,0.0
winter,0.0,0.0
tho,0.0,0.0
destinationdragon,0.0,0.0
die,0.0,0.0
brother,0.0,0.0
mileageplu,0.0,0.0
posit,0.0,0.0
miser,0.0,0.0
god,0.0,0.0
nasti,0.0,0.0
throw,0.0,0.0
interest,0.0,0.0
ahead,0.0,0.0
repeat,0.0,0.0
properli,0.0,0.0
intl,0.0,0.0
infant,0.0,0.0
resolut,0.0,0.0
understaf,0.0,0.0
ta,0.0,0.0
along,0.0,0.0
whose,0.0,0.0
children,0.0,0.0
coffe,0.0,0.0
onboard,0.0,0.0
imaginedragon,0.0,0.0
avgeek,0.0,0.0
journal,0.0,0.0
jblu,0.0,0.0
carrieunderwood,0.0,0.0
winner,0.0,0.0
ladygaga,0.0,0.0
fortunemagazin,0.0,0.0
flyingitforward,0.0,0.0
selfi,0.0,0.0
australia,0.0,0.0
lovedragonss,0.0,0.0
flytpa,0.0,0.0
liveri,0.0,0.0
blueman,0.0,0.0
velourl,0.0,0.0
lauren,0.0,0.0
smooth,0.0,0.0
terri,0.0,0.0
nantucket,0.0,0.0
digit,0.0,0.0
aww,0.0,0.0
suicid,0.0,0.0
lmao,0.0,0.0
partnership,0.0,0.0
redcarpet,0.0,0.0
bostonlogan,0.0,0.0
ber,0.0,0.0
licens,0.0,0.0
